unidade;servicos;mes_ano;total
BACABAL;TROCA DE TITULARIDADE;2023-04;160
BACABAL;TROCA DE TITULARIDADE;2023-05;253
BACABAL;TROCA DE TITULARIDADE;2023-06;293
BACABAL;TROCA DE TITULARIDADE;2023-07;264
BACABAL;TROCA DE TITULARIDADE;2023-08;298
BACABAL;TROCA DE TITULARIDADE;2023-09;266
BACABAL;TROCA DE TITULARIDADE;2023-10;226
BACABAL;TROCA DE TITULARIDADE;2023-11;221
BACABAL;TROCA DE TITULARIDADE;2023-12;193
BACABAL;TROCA DE TITULARIDADE;2024-01;297
BACABAL;TROCA DE TITULARIDADE;2024-02;253
BACABAL;TROCA DE TITULARIDADE;2024-03;237
BACABAL;TROCA DE TITULARIDADE;2024-04;229
BACABAL;TROCA DE TITULARIDADE;2024-05;239
BACABAL;TROCA DE TITULARIDADE;2024-06;230
BACABAL;TROCA DE TITULARIDADE;2024-07;294
BACABAL;TROCA DE TITULARIDADE;2024-08;201
BACABAL;TROCA DE TITULARIDADE;2024-09;256
BACABAL;TROCA DE TITULARIDADE;2024-10;256
BACABAL;TROCA DE TITULARIDADE;2024-11;227
BACABAL;TROCA DE TITULARIDADE;2024-12;220
BACABAL;TROCA DE TITULARIDADE;2025-01;265
BACABAL;TROCA DE TITULARIDADE;2025-02;270
BACABAL;TROCA DE TITULARIDADE;2025-03;252
BACABAL;TROCA DE TITULARIDADE;2025-04;220
BACABAL;TROCA DE TITULARIDADE;2025-05;258
BACABAL;TROCA DE TITULARIDADE;2025-06;268
BACABAL;TROCA DE TITULARIDADE;2025-07;342
BACABAL;TROCA DE TITULARIDADE;2025-08;367
BACABAL;TROCA DE TITULARIDADE;2025-09;342
BACABAL;TROCA DE TITULARIDADE;2025-10;216
BACABAL;VALORES COBRADOS NA CONTA;2023-08;2
BACABAL;VALORES COBRADOS NA CONTA;2023-11;1
BACABAL;VALORES COBRADOS NA CONTA;2024-06;1
BACABAL;VALORES COBRADOS NA CONTA;2024-11;1
BACABAL;VALORES COBRADOS NA CONTA;2025-05;1
BACABAL;VALORES COBRADOS NA CONTA;2025-06;1
BACABAL;VALORES COBRADOS NA CONTA;2025-07;6
BACABAL;VALORES COBRADOS NA CONTA;2025-08;3
BACABAL;VALORES SERVIÇO PRESTADOS;2023-08;1
BACABAL;VALORES SERVIÇO PRESTADOS;2023-11;1
BACABAL;VALORES SERVIÇO PRESTADOS;2025-07;4
BACABAL;VENCIMENTO ALTERNATIVO;2025-08;2
BALSAS;1ª VIA DE CONTA;2025-02;115
BALSAS;1ª VIA DE CONTA;2025-03;307
BALSAS;1ª VIA DE CONTA;2025-04;246
BALSAS;1ª VIA DE CONTA;2025-05;359
BALSAS;1ª VIA DE CONTA;2025-06;172
BALSAS;1ª VIA DE CONTA;2025-07;221
BALSAS;1ª VIA DE CONTA;2025-08;241
BALSAS;1ª VIA DE CONTA;2025-09;213
BALSAS;1ª VIA DE CONTA;2025-10;185
BALSAS;ACUMULO DE CONSUMO;2023-03;1
BALSAS;ACUMULO DE CONSUMO;2023-08;1
BALSAS;ACUMULO DE CONSUMO;2023-12;1
BALSAS;ACUMULO DE CONSUMO;2024-03;1
BALSAS;ALTERAÇÃO CADASTRAL;2023-01;25
BALSAS;ALTERAÇÃO CADASTRAL;2023-02;8
BALSAS;ALTERAÇÃO CADASTRAL;2023-03;11
BALSAS;ALTERAÇÃO CADASTRAL;2023-04;16
BALSAS;ALTERAÇÃO CADASTRAL;2023-05;17
BALSAS;ALTERAÇÃO CADASTRAL;2023-06;15
BALSAS;ALTERAÇÃO CADASTRAL;2023-07;10
BALSAS;ALTERAÇÃO CADASTRAL;2023-08;26
BALSAS;ALTERAÇÃO CADASTRAL;2023-09;18
BALSAS;ALTERAÇÃO CADASTRAL;2023-10;41
BALSAS;ALTERAÇÃO CADASTRAL;2023-11;34
BALSAS;ALTERAÇÃO CADASTRAL;2023-12;31
BALSAS;ALTERAÇÃO CADASTRAL;2024-01;30
BALSAS;ALTERAÇÃO CADASTRAL;2024-02;47
BALSAS;ALTERAÇÃO CADASTRAL;2024-03;43
BALSAS;ALTERAÇÃO CADASTRAL;2024-04;51
BALSAS;ALTERAÇÃO CADASTRAL;2024-05;47
BALSAS;ALTERAÇÃO CADASTRAL;2024-06;45
BALSAS;ALTERAÇÃO CADASTRAL;2024-07;52
BALSAS;ALTERAÇÃO CADASTRAL;2024-08;72
BALSAS;ALTERAÇÃO CADASTRAL;2024-09;83
BALSAS;ALTERAÇÃO CADASTRAL;2024-10;60
BALSAS;ALTERAÇÃO CADASTRAL;2024-11;53
BALSAS;ALTERAÇÃO CADASTRAL;2024-12;80
BALSAS;ALTERAÇÃO CADASTRAL;2025-01;74
BALSAS;ALTERAÇÃO CADASTRAL;2025-02;49
BALSAS;ALTERAÇÃO CADASTRAL;2025-03;60
BALSAS;ALTERAÇÃO CADASTRAL;2025-04;68
BALSAS;ALTERAÇÃO CADASTRAL;2025-05;59
BALSAS;ALTERAÇÃO CADASTRAL;2025-06;64
BALSAS;ALTERAÇÃO CADASTRAL;2025-07;62
BALSAS;ALTERAÇÃO CADASTRAL;2025-08;71
BALSAS;ALTERAÇÃO CADASTRAL;2025-09;68
BALSAS;ALTERAÇÃO CADASTRAL;2025-10;52
BALSAS;APRESENTAÇÃO FATURA;2023-04;2
BALSAS;APRESENTAÇÃO FATURA;2023-05;1
BALSAS;APRESENTAÇÃO FATURA;2024-02;1
BALSAS;APRESENTAÇÃO FATURA;2024-05;2
BALSAS;APRESENTAÇÃO FATURA;2024-06;2
BALSAS;APRESENTAÇÃO FATURA;2024-07;1
BALSAS;APRESENTAÇÃO FATURA;2024-08;2
BALSAS;APRESENTAÇÃO FATURA;2024-09;1
BALSAS;APRESENTAÇÃO FATURA;2024-11;4
BALSAS;APRESENTAÇÃO FATURA;2024-12;5
BALSAS;APRESENTAÇÃO FATURA;2025-01;3
BALSAS;APRESENTAÇÃO FATURA;2025-02;1
BALSAS;APRESENTAÇÃO FATURA;2025-04;1
BALSAS;APRESENTAÇÃO FATURA;2025-05;1
BALSAS;APRESENTAÇÃO FATURA;2025-07;1
BALSAS;APRESENTAÇÃO FATURA;2025-09;5
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-01;3
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-02;30
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-03;21
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-04;9
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-05;2
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-06;1
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-08;3
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-09;2
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-10;1
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-11;1
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-12;3
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2024-02;1
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2024-03;5
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2024-09;1
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2024-10;1
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2024-11;2
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2024-12;1
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2025-02;62
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2025-03;66
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2025-04;81
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2025-05;4
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2025-06;2
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2025-07;2
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2025-08;1
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2025-09;1
BALSAS;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2025-10;1
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2023-02;17
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2023-03;158
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2023-04;146
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2023-05;122
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2023-06;164
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2023-07;204
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2023-08;278
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2023-09;387
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2023-10;379
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2023-11;520
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2023-12;574
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-01;756
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-02;698
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-03;507
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-04;1418
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-05;1335
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-06;1149
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-07;1447
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-08;1309
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-09;1246
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-10;1183
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-11;745
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2024-12;778
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2025-01;1253
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2025-02;265
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2025-03;81
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2025-04;46
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2025-05;105
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2025-06;111
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2025-07;222
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2025-08;224
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2025-09;151
BALSAS;ATENDIMENTO REALIZADO NA TRIAGEM;2025-10;80
BALSAS;AUTO LEITURA;2025-05;1
BALSAS;BENEFICIO BAIXA RENDA;2025-01;20
BALSAS;BENEFICIO BAIXA RENDA;2025-02;17
BALSAS;BENEFICIO BAIXA RENDA;2025-03;13
BALSAS;BENEFICIO BAIXA RENDA;2025-04;20
BALSAS;BENEFICIO BAIXA RENDA;2025-05;11
BALSAS;BENEFICIO BAIXA RENDA;2025-06;35
BALSAS;BENEFICIO BAIXA RENDA;2025-07;33
BALSAS;BENEFICIO BAIXA RENDA;2025-08;20
BALSAS;BENEFICIO BAIXA RENDA;2025-09;37
BALSAS;BENEFICIO BAIXA RENDA;2025-10;30
BALSAS;CADASTRO BAIXA RENDA;2023-01;122
BALSAS;CADASTRO BAIXA RENDA;2023-02;89
BALSAS;CADASTRO BAIXA RENDA;2023-03;35
BALSAS;CADASTRO BAIXA RENDA;2023-04;61
BALSAS;CADASTRO BAIXA RENDA;2023-05;61
BALSAS;CADASTRO BAIXA RENDA;2023-06;67
BALSAS;CADASTRO BAIXA RENDA;2023-07;101
BALSAS;CADASTRO BAIXA RENDA;2023-08;99
BALSAS;CADASTRO BAIXA RENDA;2023-09;137
BALSAS;CADASTRO BAIXA RENDA;2023-10;127
BALSAS;CADASTRO BAIXA RENDA;2023-11;83
BALSAS;CADASTRO BAIXA RENDA;2023-12;59
BALSAS;CADASTRO BAIXA RENDA;2024-01;94
BALSAS;CADASTRO BAIXA RENDA;2024-02;60
BALSAS;CADASTRO BAIXA RENDA;2024-03;45
BALSAS;CADASTRO BAIXA RENDA;2024-04;55
BALSAS;CADASTRO BAIXA RENDA;2024-05;41
BALSAS;CADASTRO BAIXA RENDA;2024-06;80
BALSAS;CADASTRO BAIXA RENDA;2024-07;71
BALSAS;CADASTRO BAIXA RENDA;2024-08;55
BALSAS;CADASTRO BAIXA RENDA;2024-09;73
BALSAS;CADASTRO BAIXA RENDA;2024-10;75
BALSAS;CADASTRO BAIXA RENDA;2024-11;58
BALSAS;CADASTRO BAIXA RENDA;2024-12;53
BALSAS;CADASTRO BAIXA RENDA;2025-01;45
BALSAS;CADASTRO BAIXA RENDA;2025-02;39
BALSAS;CADASTRO BAIXA RENDA;2025-03;28
BALSAS;CADASTRO BAIXA RENDA;2025-04;29
BALSAS;CADASTRO BAIXA RENDA;2025-05;32
BALSAS;CADASTRO BAIXA RENDA;2025-06;30
BALSAS;CADASTRO BAIXA RENDA;2025-07;35
BALSAS;CADASTRO BAIXA RENDA;2025-08;21
BALSAS;CADASTRO BAIXA RENDA;2025-09;24
BALSAS;CADASTRO BAIXA RENDA;2025-10;19
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-01;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-03;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-05;2
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-06;3
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-07;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-08;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-09;2
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-10;5
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-11;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-12;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-01;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-02;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-04;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-05;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-06;2
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-07;2
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-08;4
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-10;2
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-11;6
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-12;2
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-01;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-03;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-04;2
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-05;3
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-06;2
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-07;1
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-09;6
BALSAS;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-10;3
BALSAS;CANCELAMENTO DE FINANCIAMENTO DE PADRÃO;2024-12;1
BALSAS;CLASSIFICAÇÃO;2023-03;1
BALSAS;CLASSIFICAÇÃO;2023-07;1
BALSAS;CLASSIFICAÇÃO;2024-03;1
BALSAS;CLASSIFICAÇÃO;2025-08;1
BALSAS;CONSULTA DE PROTOCOLO;2025-03;1
BALSAS;CONSULTA DE PROTOCOLO;2025-05;21
BALSAS;CONSULTA DE PROTOCOLO;2025-06;4
BALSAS;CONTA ALTA;2023-03;1
BALSAS;CONTA ALTA;2023-08;1
BALSAS;CONTA ALTA;2023-09;1
BALSAS;CONTA ALTA;2023-10;1
BALSAS;CONTA ALTA;2023-12;1
BALSAS;CONTA ALTA;2024-01;1
BALSAS;CONTA ALTA;2024-02;1
BALSAS;CONTA ALTA;2024-03;2
BALSAS;CONTA ALTA;2024-06;1
BALSAS;CONTA ALTA;2024-07;2
BALSAS;CONTA ALTA;2024-08;1
BALSAS;CONTA ALTA;2024-09;1
BALSAS;CONTA ALTA;2024-10;1
BALSAS;CORTE;2023-01;82
BALSAS;CORTE;2023-02;62
BALSAS;CORTE;2023-03;37
BALSAS;CORTE;2023-04;31
BALSAS;CORTE;2023-05;25
BALSAS;CORTE;2023-06;42
BALSAS;CORTE;2023-07;42
BALSAS;CORTE;2023-08;22
BALSAS;CORTE;2023-09;33
BALSAS;CORTE;2023-10;22
BALSAS;CORTE;2023-11;10
BALSAS;CORTE;2023-12;17
BALSAS;CORTE;2024-01;33
BALSAS;CORTE;2024-02;13
BALSAS;CORTE;2024-03;12
BALSAS;CORTE;2024-04;21
BALSAS;CORTE;2024-05;19
BALSAS;CORTE;2024-06;13
BALSAS;CORTE;2024-07;19
BALSAS;CORTE;2024-08;9
BALSAS;CORTE;2024-09;10
BALSAS;CORTE;2024-10;10
BALSAS;CORTE;2024-11;4
BALSAS;CORTE;2024-12;5
BALSAS;CORTE;2025-01;7
BALSAS;CORTE;2025-02;1
BALSAS;CORTE;2025-03;2
BALSAS;CORTE;2025-04;6
BALSAS;CORTE;2025-05;4
BALSAS;CORTE;2025-06;2
BALSAS;CORTE;2025-07;3
BALSAS;CORTE;2025-08;3
BALSAS;CORTE;2025-09;2
BALSAS;CORTE;2025-10;3
BALSAS;CSA - AFERIÇÃO DE HD;2024-05;1
BALSAS;CSA - AFERIÇÃO DE HD;2024-12;2
BALSAS;CSA - AFERIÇÃO DE HD;2025-01;5
BALSAS;CSA - AFERIÇÃO DE HD;2025-03;1
BALSAS;CSA - AFERIÇÃO DE HD;2025-05;1
BALSAS;CSA - AJUSTE DE FATURA;2023-08;1
BALSAS;CSA - AJUSTE DE FATURA;2023-12;1
BALSAS;CSA - AJUSTE DE FATURA;2024-03;3
BALSAS;CSA - AJUSTE DE FATURA;2024-04;1
BALSAS;CSA - AJUSTE DE FATURA;2024-05;2
BALSAS;CSA - AJUSTE DE FATURA;2024-07;4
BALSAS;CSA - AJUSTE DE FATURA;2024-08;2
BALSAS;CSA - AJUSTE DE FATURA;2024-10;1
BALSAS;CSA - AJUSTE DE FATURA;2024-11;1
BALSAS;CSA - AJUSTE DE FATURA;2025-01;2
BALSAS;CSA - ALTERAÇÃO DE VENCIMENTO;2024-02;1
BALSAS;CSA - ALTERAÇÃO DE VENCIMENTO;2024-08;1
BALSAS;CSA - ALTERAÇÃO DE VENCIMENTO;2024-12;1
BALSAS;CSA - ALTERAÇÃO DE VENCIMENTO;2025-09;1
BALSAS;DANOS ELÉTRICOS;2023-01;5
BALSAS;DANOS ELÉTRICOS;2023-02;5
BALSAS;DANOS ELÉTRICOS;2023-03;5
BALSAS;DANOS ELÉTRICOS;2023-04;3
BALSAS;DANOS ELÉTRICOS;2023-05;6
BALSAS;DANOS ELÉTRICOS;2023-08;4
BALSAS;DANOS ELÉTRICOS;2023-09;1
BALSAS;DANOS ELÉTRICOS;2023-10;5
BALSAS;DANOS ELÉTRICOS;2023-11;1
BALSAS;DANOS ELÉTRICOS;2023-12;2
BALSAS;DANOS ELÉTRICOS;2024-01;3
BALSAS;DANOS ELÉTRICOS;2024-02;4
BALSAS;DANOS ELÉTRICOS;2024-03;1
BALSAS;DANOS ELÉTRICOS;2024-04;12
BALSAS;DANOS ELÉTRICOS;2024-05;4
BALSAS;DANOS ELÉTRICOS;2024-06;3
BALSAS;DANOS ELÉTRICOS;2024-07;1
BALSAS;DANOS ELÉTRICOS;2024-08;1
BALSAS;DANOS ELÉTRICOS;2024-09;1
BALSAS;DANOS ELÉTRICOS;2024-10;1
BALSAS;DANOS ELÉTRICOS;2024-11;2
BALSAS;DANOS ELÉTRICOS;2024-12;5
BALSAS;DANOS ELÉTRICOS;2025-01;2
BALSAS;DANOS ELÉTRICOS;2025-02;2
BALSAS;DANOS ELÉTRICOS;2025-03;3
BALSAS;DANOS ELÉTRICOS;2025-04;8
BALSAS;DANOS ELÉTRICOS;2025-05;7
BALSAS;DANOS ELÉTRICOS;2025-06;6
BALSAS;DANOS ELÉTRICOS;2025-07;2
BALSAS;DANOS ELÉTRICOS;2025-08;2
BALSAS;DANOS ELÉTRICOS;2025-09;2
BALSAS;DANOS NÃO ELÉTRICOS;2025-02;2
BALSAS;DANOS NÃO ELÉTRICOS;2025-04;1
BALSAS;DANOS NÃO ELÉTRICOS;2025-09;1
BALSAS;DENUNCIA DE FRAUDE;2023-04;1
BALSAS;DENUNCIA DE FRAUDE;2023-11;1
BALSAS;DENUNCIA DE FRAUDE;2024-11;2
BALSAS;DENUNCIA DE FRAUDE;2025-01;1
BALSAS;DENUNCIA DE FRAUDE;2025-03;1
BALSAS;DENUNCIA DE FRAUDE;2025-04;4
BALSAS;DENUNCIA DE FRAUDE;2025-06;1
BALSAS;DENUNCIA DE FRAUDE;2025-07;2
BALSAS;DENUNCIA DE FRAUDE;2025-09;1
BALSAS;DENUNCIA DE FRAUDE;2025-10;1
BALSAS;DESAGRUPAMENTO DE FATURA;2024-11;1
BALSAS;DESLIGAMENTO PROGRAMADO;2023-01;80
BALSAS;DESLIGAMENTO PROGRAMADO;2023-02;49
BALSAS;DESLIGAMENTO PROGRAMADO;2023-03;65
BALSAS;DESLIGAMENTO PROGRAMADO;2023-04;46
BALSAS;DESLIGAMENTO PROGRAMADO;2023-05;43
BALSAS;DESLIGAMENTO PROGRAMADO;2023-06;44
BALSAS;DESLIGAMENTO PROGRAMADO;2023-07;42
BALSAS;DESLIGAMENTO PROGRAMADO;2023-08;41
BALSAS;DESLIGAMENTO PROGRAMADO;2023-09;77
BALSAS;DESLIGAMENTO PROGRAMADO;2023-10;60
BALSAS;DESLIGAMENTO PROGRAMADO;2023-11;53
BALSAS;DESLIGAMENTO PROGRAMADO;2023-12;55
BALSAS;DESLIGAMENTO PROGRAMADO;2024-01;44
BALSAS;DESLIGAMENTO PROGRAMADO;2024-02;61
BALSAS;DESLIGAMENTO PROGRAMADO;2024-03;47
BALSAS;DESLIGAMENTO PROGRAMADO;2024-04;64
BALSAS;DESLIGAMENTO PROGRAMADO;2024-05;61
BALSAS;DESLIGAMENTO PROGRAMADO;2024-06;49
BALSAS;DESLIGAMENTO PROGRAMADO;2024-07;68
BALSAS;DESLIGAMENTO PROGRAMADO;2024-08;45
BALSAS;DESLIGAMENTO PROGRAMADO;2024-09;60
BALSAS;DESLIGAMENTO PROGRAMADO;2024-10;65
BALSAS;DESLIGAMENTO PROGRAMADO;2024-11;57
BALSAS;DESLIGAMENTO PROGRAMADO;2024-12;73
BALSAS;DESLIGAMENTO PROGRAMADO;2025-01;82
BALSAS;DESLIGAMENTO PROGRAMADO;2025-02;59
BALSAS;DESLIGAMENTO PROGRAMADO;2025-03;80
BALSAS;DESLIGAMENTO PROGRAMADO;2025-04;74
BALSAS;DESLIGAMENTO PROGRAMADO;2025-05;68
BALSAS;DESLIGAMENTO PROGRAMADO;2025-06;85
BALSAS;DESLIGAMENTO PROGRAMADO;2025-07;79
BALSAS;DESLIGAMENTO PROGRAMADO;2025-08;70
BALSAS;DESLIGAMENTO PROGRAMADO;2025-09;93
BALSAS;DESLIGAMENTO PROGRAMADO;2025-10;43
BALSAS;DESLOCAMENTO DE RAMAL;2023-01;1
BALSAS;DESLOCAMENTO DE RAMAL;2023-02;1
BALSAS;DESLOCAMENTO DE RAMAL;2023-03;3
BALSAS;DESLOCAMENTO DE RAMAL;2023-04;8
BALSAS;DESLOCAMENTO DE RAMAL;2023-05;2
BALSAS;DESLOCAMENTO DE RAMAL;2023-08;1
BALSAS;DESLOCAMENTO DE RAMAL;2023-09;1
BALSAS;DESLOCAMENTO DE RAMAL;2023-10;2
BALSAS;DESLOCAMENTO DE RAMAL;2023-11;1
BALSAS;DESLOCAMENTO DE RAMAL;2024-01;3
BALSAS;DESLOCAMENTO DE RAMAL;2024-02;1
BALSAS;DESLOCAMENTO DE RAMAL;2024-03;7
BALSAS;DESLOCAMENTO DE RAMAL;2024-04;2
BALSAS;DESLOCAMENTO DE RAMAL;2024-05;1
BALSAS;DESLOCAMENTO DE RAMAL;2024-06;2
BALSAS;DESLOCAMENTO DE RAMAL;2024-07;6
BALSAS;DESLOCAMENTO DE RAMAL;2024-08;1
BALSAS;DESLOCAMENTO DE RAMAL;2024-09;7
BALSAS;DESLOCAMENTO DE RAMAL;2024-10;6
BALSAS;DESLOCAMENTO DE RAMAL;2024-11;2
BALSAS;DESLOCAMENTO DE RAMAL;2024-12;4
BALSAS;DESLOCAMENTO DE RAMAL;2025-01;10
BALSAS;DESLOCAMENTO DE RAMAL;2025-02;8
BALSAS;DESLOCAMENTO DE RAMAL;2025-03;10
BALSAS;DESLOCAMENTO DE RAMAL;2025-04;4
BALSAS;DESLOCAMENTO DE RAMAL;2025-05;4
BALSAS;DESLOCAMENTO DE RAMAL;2025-06;5
BALSAS;DESLOCAMENTO DE RAMAL;2025-07;3
BALSAS;DESLOCAMENTO DE RAMAL;2025-08;3
BALSAS;DESLOCAMENTO DE RAMAL;2025-09;4
BALSAS;DESLOCAMENTO DE RAMAL;2025-10;2
BALSAS;DEVOLUÇÃO DE CRÉDITO;2023-02;1
BALSAS;DEVOLUÇÃO DE CRÉDITO;2023-04;5
BALSAS;DEVOLUÇÃO DE CRÉDITO;2023-05;2
BALSAS;DEVOLUÇÃO DE CRÉDITO;2023-06;1
BALSAS;DEVOLUÇÃO DE CRÉDITO;2023-08;1
BALSAS;DEVOLUÇÃO DE CRÉDITO;2023-09;1
BALSAS;DEVOLUÇÃO DE CRÉDITO;2023-11;2
BALSAS;DEVOLUÇÃO DE CRÉDITO;2023-12;3
BALSAS;DEVOLUÇÃO DE CRÉDITO;2024-01;2
BALSAS;DEVOLUÇÃO DE CRÉDITO;2024-02;4
BALSAS;DEVOLUÇÃO DE CRÉDITO;2024-03;1
BALSAS;DEVOLUÇÃO DE CRÉDITO;2024-05;8
BALSAS;DEVOLUÇÃO DE CRÉDITO;2024-06;4
BALSAS;DEVOLUÇÃO DE CRÉDITO;2024-07;8
BALSAS;DEVOLUÇÃO DE CRÉDITO;2024-08;6
BALSAS;DEVOLUÇÃO DE CRÉDITO;2024-09;1
BALSAS;DEVOLUÇÃO DE CRÉDITO;2024-10;2
BALSAS;DEVOLUÇÃO DE CRÉDITO;2024-12;5
BALSAS;DEVOLUÇÃO DE CRÉDITO;2025-02;1
BALSAS;DEVOLUÇÃO DE CRÉDITO;2025-03;1
BALSAS;DEVOLUÇÃO DE CRÉDITO;2025-04;1
BALSAS;DEVOLUÇÃO DE CRÉDITO;2025-05;3
BALSAS;DEVOLUÇÃO DE CRÉDITO;2025-06;1
BALSAS;DEVOLUÇÃO DE CRÉDITO;2025-08;1
BALSAS;DEVOLUÇÃO DE CRÉDITO;2025-10;1
BALSAS;ENCERRAMENTO CONTRATUAL;2023-08;1
BALSAS;ENTREGA ALTERNATIVA;2023-06;1
BALSAS;ENTREGA ALTERNATIVA;2025-07;1
BALSAS;ENTREGA DE MEDIDOR;2024-03;1
BALSAS;ENTREGA DE MEDIDOR;2025-02;2
BALSAS;ENTREGA DE MEDIDOR;2025-09;1
BALSAS;ETC.;2025-02;3
